tid,court_type,court,date,numcitedby,numcites,topical,issues,matched_queries,title,headline
119288334,HC,Orissa High Court,2013-05-17,0,23,True,126v135|assessment-126|provisional-final,hc_126|hc_126v135|hc_provisional,"Executive Engineer (<b>Electrical</b>) vs Appellate Authority-Cum-Dy. ... on 17 May, 2013","expression    *    &quot;<b>unauthorised</b> <b>use</b> of <b>electricity</b>&quot; under  <b>Section</b> <b>126</b>  of the 2003 Act deals with cases of <b>unauthorised</b> <b>use</b>, even in the ab"
92757954,HC,Madras High Court,2025-07-17,0,13,True,126v135|assessment-126,hc_126|hc_126v135,"M/S.Sengoda Gounder Educational vs The Tamil Nadu <b>Electricity</b> Ombudsman on 17 July, 2025",consumption of <b>electricity</b> in excess of the sanctioned/connected load as an                  <b>unauthorised</b> <b>use</b> of <b>electricity</b> in terms of  <b>Section</b> <b>126</b> ... avai
25497425,HC,Gujarat High Court,2023-02-23,0,10,True,126v135|assessment-126,hc_126|hc_126v135,"Deputy Engineer (O And M), Dakshin ... vs Kishorchandra N Nanavati on 23 February, 2023",<b>electricity</b> in excess                    of the sanctioned/connected load                    shall be an &#x27;<b>unauthorised</b> <b>use</b> of                    <b>electricity</b>&#x27; in t
138732747,HC,Gujarat High Court,2017-03-09,0,9,True,assessment-126,hc_126,"Madhya Gujarat Vij Company Ltd vs Ambalal Ranchhodbhai Parmar on 9 March, 2017",stated           circumstances of &quot;<b>unauthorised</b> <b>use</b>&quot; in the <b>section</b>           cannot   be   construed   as   exhaustive.   The           &quot;<b>unauthorised</b> <b>use
101505255,HC,Delhi High Court,2023-09-14,0,10,True,assessment-126,hc_126,"New Delhi Municipal Council vs Tewari House Hospitality Pvt. Ltd. on 14 September, 2023","respondent, contending that <b>unauthorised</b>                           overloading of <b>electric</b> connection amounted to &quot;<b>unauthorised</b> <b>use</b> of                           <b>ele"
84737253,HC,Kerala High Court,2017-04-12,0,13,True,126v135|assessment-126,hc_126|hc_126v135,"Kerala State <b>Electricity</b> Board vs Sulabha Marketing (P) Ltd on 12 April, 2017","<b>use</b> of <b>electricity</b> at the rate prescribed in        <b>Section</b> <b>126</b>(6)  and for the period specified in  <b>Section</b> <b>126</b>(5) ,       as amended by the  <b>Electricity<"
967179,HC,Gujarat High Court,2011-08-16,0,7,True,126v135|assessment-126,hc_126|hc_126v135,"Rajendra vs M/S on 16 August, 2011",<b>unauthorised</b> <b>use</b> of the <b>electricity</b>. Term &quot;<b>unauthorised</b> <b>use</b> of <b>electricity</b>&quot; has also been explained in clause(b) of the explanation which includes <
134941985,HC,Calcutta High Court (Appellete Side),2023-05-10,0,6,True,assessment-126,hc_126,"Caesar Sen vs The Calcutta <b>Electric</b> Supply ... on 10 May, 2023",deals with assessment for       <b>unauthorised</b> <b>use</b> of <b>electricity</b>. Explanation (b) to  <b>Section</b> <b>126</b>        defines &quot;<b>unauthorised</b> <b>use</b> of <b>electricit
6047403,HC,Kerala High Court,2015-05-25,0,3,True,assessment-126,hc_126,"Bavens Studio vs Assistant Engineer on 25 May, 2015","given to  <b>Section</b> <b>126</b>(6)  of the <b>Electricity</b> Act, 2003, is that, in           an assessment under  <b>Section</b> <b>126</b>  for <b>unauthorised</b> <b>use</b> of           <b>el"
169625811,HC,Kerala High Court,2008-03-26,0,5,True,assessment-126,hc_126,"M/S.Autumn Trees vs Kerala State <b>Electricity</b> Board on 26 March, 2008","<b>use</b> of         <b>electricity</b> at the rate prescribed in  <b>section</b> <b>126</b>(6)          and for the period specified in  <b>Section</b> <b>126</b>(5) , as         amended by the  <b>"
44829761,HC,Madras High Court,2014-12-23,0,22,True,126v135|assessment-126,hc_126|hc_126v135,"M/S.Kanyaka Fine Weld Limited vs The Union Territory Of Puducherry on 23 December, 2014","established beyond any reasonable doubt that petitioner has <b>unauthorisedly</b> <b>used</b> <b>Electricity</b>, as per  <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act, 2003 and assessed th"
47535850,HC,Allahabad High Court,2019-11-22,0,24,True,126v135|assessment-126|provisional-final,hc_126|hc_126v135|hc_provisional,"Smt. Kalpana Agarwal vs Managing Director Western <b>Electricity</b> ... on 22 November, 2019",<b>use</b> of <b>electricity</b>.      58.	The term &quot;unauthorized <b>use</b> of <b>electricity</b>&quot; is defined in explanation (b) to  <b>Section</b> <b>126</b>  which includes usage of <b>el
103601765,HC,Karnataka High Court,2014-02-10,0,17,True,assessment-126|jurisdiction-145-154,hc_126|hc_145_154,"Sheshadri Oil Refinaries (P) Ltd., vs Chairman, on 10 February, 2014",which such <b>unauthorised</b> <b>use</b> of  <b>electricity</b> had taken place.              12.   Explanation to Sub-<b>Section</b> (6) of <b>126</b> speaks about  <b>unauthorised</b> <b>use</b> of
95496082,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Hitesh Plastics And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
181675448,HC,Kerala High Court,2025-08-26,0,11,True,assessment-126,hc_126,"C.K.Abdul Rahman vs The Kerala State <b>Electricity</b> Board on 26 August, 2025",effecting assessment under  <b>Section</b> <b>126</b>  of the Act. For ready  reference  <b>Section</b> <b>126</b>(1)  is extracted hereunder:-             &quot; <b>Section</b> <b>126</b> .      Asse
92375460,HC,Kerala High Court,2025-08-26,0,11,True,assessment-126,hc_126,"Assistant Engineer vs C.R.Abdul Rahman on 26 August, 2025",effecting assessment under  <b>Section</b> <b>126</b>  of the Act. For ready  reference  <b>Section</b> <b>126</b>(1)  is extracted hereunder:-             &quot; <b>Section</b> <b>126</b> .      Asse
169776721,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Raja Bjilders And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
2796017,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Khemlani Exports Pvt. Ltd. And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
43694937,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Solar Luminaries And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
13102000,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Jayant Packaging And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
83527138,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Supreme Metal Industries And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
156933340,HC,Bombay High Court,2025-11-28,0,10,True,assessment-126,hc_126,"Maharashtra State <b>Electricity</b> ... vs Kollinz Laboratories Pvt. Ltd And Ors on 28 November, 2025","Facts Establish <b>Unauthorised</b> <b>Use</b> under  <b>Section</b> <b>126</b> :     50.     On the material placed before the Court, the facts clearly  establish <b>unauthorised</b> <b>use</b> of <b"
104450786,HC,Madras High Court,2022-08-23,0,8,True,126v135|assessment-126,hc_126|hc_126v135,"A Society Registered vs Appellate Authority Executive ... on 23 August, 2022","<b>126</b>  of <b>Electricity</b> Act 2003, the usage of the writ                       petitioner society could never be termed to be an <b>unauthorised</b> <b>use</b> attracting                     "
111322560,HC,Madras High Court,2022-11-25,0,9,True,assessment-126,hc_126,"M/S. Pothys – Htsc No.2414 vs The Chairman And Managing Director on 25 November, 2022",<b>use</b> of energy in the same buildings will not fall within the                       ambit of <b>unauthorised</b> <b>use</b> under  <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act.      
3709589,HC,Madras High Court,2022-08-23,0,8,True,126v135|assessment-126,hc_126|hc_126v135,"A Society Registered vs Appellate Authority Executive ... on 23 August, 2022","<b>126</b>  of <b>Electricity</b> Act 2003, the usage of the writ                       petitioner society could never be termed to be an <b>unauthorised</b> <b>use</b> attracting                     "
36470452,HC,Gujarat High Court,2021-07-12,0,11,True,126v135|assessment-126,hc_126|hc_126v135,"M/S Colors Trendz Private Limited vs Deputy Engineer (O And M) on 12 July, 2021","<b>use</b> of <b>electricity</b> under  <b>Sec</b>.           <b>126</b>  of The <b>Electricity</b> Act, 2003.  <b>Sec</b>. <b>126</b>(6)  of The           <b>Electricity</b> Act, 2003 says that <b>el"
22702264,HC,Calcutta High Court (Appellete Side),2022-02-15,0,11,True,assessment-126,hc_126,"Sukumar Das vs The West Bengal State <b>Electricity</b> ... on 15 February, 2022","during which such          <b>unauthorised</b> <b>use</b> of <b>electricity</b> has taken place and if, however,          the period during which such <b>unauthorised</b> <b>use</b> of <b>electricity<"
102161888,HC,Gujarat High Court,2021-07-12,0,11,True,126v135|assessment-126,hc_126|hc_126v135,"M/S Colors Trendz Private Limited vs Deputy Engineer (O And M) on 12 July, 2021","<b>use</b> of <b>electricity</b> under  <b>Sec</b>.           <b>126</b>  of The <b>Electricity</b> Act, 2003.  <b>Sec</b>. <b>126</b>(6)  of The           <b>Electricity</b> Act, 2003 says that <b>el"
100284451,HC,Gujarat High Court,2021-07-12,0,11,True,126v135|assessment-126,hc_126|hc_126v135,"M/S Colors Trendz Private Limited vs Deputy Engineer (O And M) on 12 July, 2021","<b>use</b> of <b>electricity</b> under  <b>Sec</b>.           <b>126</b>  of The <b>Electricity</b> Act, 2003.  <b>Sec</b>. <b>126</b>(6)  of The           <b>Electricity</b> Act, 2003 says that <b>el"
61704532,HC,Gujarat High Court,2021-07-12,0,11,True,126v135|assessment-126,hc_126|hc_126v135,"M/S Colors Trendz Private Limited vs Deputy Engineer (O And M) on 12 July, 2021","<b>use</b> of <b>electricity</b> under  <b>Sec</b>.           <b>126</b>  of The <b>Electricity</b> Act, 2003.  <b>Sec</b>. <b>126</b>(6)  of The           <b>Electricity</b> Act, 2003 says that <b>el"
31742646,HC,Allahabad High Court,2014-09-05,0,11,True,assessment-126|provisional-final,hc_126|hc_provisional,"M/S Kissan Chilling Udoyg And Anr. vs State Of U.P. And Others on 5 September, 2014",<b>use</b> of <b>electricity</b>.      58.	The term &quot;unauthorized <b>use</b> of <b>electricity</b>&quot; is defined in explanation (b) to  <b>Section</b> <b>126</b>  which includes usage of <b>el
23489516,HC,Bombay High Court,2025-12-11,0,9,True,appeal-127|assessment-126,hc_126|hc_127,"Shri Iliyas Mangroo Shaikh vs Bombay <b>Electricity</b> Supply And ... on 11 December, 2025","<b>unauthorised</b> <b>use</b> of <b>electricity</b> under   <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act, 2003 has already been set aside  by the Appellate Authority under  <b>Section</b>"
40831741,HC,Gujarat High Court,2023-01-31,0,9,True,assessment-126,hc_126,"Deputy Engineer (O And M) vs Pankaj G Parikh on 31 January, 2023",voltage fluctuations.                      (5) The expression &#x27;<b>unauthorised</b> <b>use</b> of                    <b>electricity</b>&#x27; means as it appears in  <b>Section</b>                
98941328,HC,Madras High Court,2021-11-29,0,12,True,assessment-126,hc_126,"V.C.Muthusamy vs Secretary To Government on 29 November, 2021",counsel for TANGEDCO.                                                          ORDER                                      The Final Assessment Order for <b>unauthorised</b> <b>use</b> of <b>electricit
187268685,HC,Madras High Court,2021-11-29,0,12,True,assessment-126,hc_126,"The Managing Director vs Secretary To Government on 29 November, 2021",counsel for TANGEDCO.                                                          ORDER                                      The Final Assessment Order for <b>unauthorised</b> <b>use</b> of <b>electricit
117027326,HC,Allahabad High Court,2019-10-14,0,9,True,assessment-126,hc_126,"Latif vs State Of U.P. And Others on 14 October, 2019",<b>use</b> of <b>electricity</b>.     58. The term &quot;unauthorized <b>use</b> of <b>electricity</b>&quot; is defined in explanation (b) to  <b>Section</b> <b>126</b>  which includes usage of <b>ele
154228612,HC,Punjab-Haryana High Court,2020-02-06,0,8,True,assessment-126,hc_126,"Narveer Singh And Anr vs Dakshin Haryana Bijli Vitran Nigam Ltd ... on 6 February, 2020",that the expression                  <b>unauthorised</b> <b>use</b> of <b>electricity</b> under <b>Section</b>                  <b>126</b> of the 2003 Act deals with cases of                  <b>unaut
71572546,HC,Calcutta High Court (Appellete Side),2014-02-26,0,9,True,assessment-126,hc_126,"Dr. Bibhuti Bhusan Deb Roy vs W.B.S.E.D.C.L. & Ors on 26 February, 2014","<b>Section</b> <b>126</b>  of the 2003 Act. The Explanation to  <b>Section</b> <b>126</b>  is of some significance, which we shall deal with shortly hereinafter.  <b>Section</b> <b>126</b> ... express"
62618930,HC,Allahabad High Court,2015-10-07,0,7,True,assessment-126|natural-justice,hc_126|hc_hearing,"M/S Sartaj Rice Mill Thru' Its Partner ... vs Paschimanchal Vidhyut Vitran Nigam ... on 7 October, 2015","assessment, Hearing and Final Assessment in case of <b>unauthorised</b> <b>use</b> of <b>electricity</b> (UUE) under <b>Section</b> <b>126</b> of the Act      (a) (i) An Assessing Officer shall ... As"
86185998,HC,Kerala High Court,2000-12-08,0,7,True,assessment-126,hc_126,"M/S.Jaishankar Steels Pvt. Ltd vs Kerala State <b>Electricity</b> Board on 8 December, 2000",<b>use</b> of <b>electricity</b> was &quot;<b>unauthorised</b> <b>use</b> of <b>electricity</b>&quot; and that  <b>use</b> can be termed <b>unauthorised</b> only if the <b>use</b> is by any artificial
148148831,HC,Madras High Court,1800-01-01,0,12,True,assessment-126,hc_126,The Managing Director vs Secretary To Government,counsel for TANGEDCO.                                                        ORDER                                                 The Final Assessment Order for <b>unauthorised</b> <b>use</b> of     
10582575,HC,Allahabad High Court,2025-08-27,0,11,True,assessment-126,hc_126,"Pawan Kumar Kesari vs State Of U.P. And 2 Others on 27 August, 2025","<b>unauthorised</b> <b>use</b> of <b>electricity</b> as per Explanation (b)(iv) of  <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act, 2003. Drawing a distinction between  <b>Section</b> <b>126"
177157036,HC,Kerala High Court,2025-11-28,0,8,True,assessment-126,hc_126,"Kerala State <b>Electricity</b> Board Limited vs Sri .Bobby Issac Mathew on 28 November, 2025",relate to assessment of charges for            &#x27;<b>unauthorised</b> <b>use</b> of <b>electricity</b>&#x27; Under  <b>Section</b> <b>126</b>  of the            Act 2003. Paras ... relate to assess
